customer_age,job_type,marital,education,default,balance,housing_loan,personal_loan,communication_type,day_of_month,month,last_contact_duration,num_contacts_in_campaign,num_contacts_prev_campaign,prev_campaign_outcome,term_deposit_subscribed
36.0,management,single,unknown,no,345.0,no,no,cellular,29,jan,60.0,2.0,0,unknown,0
31.0,management,married,tertiary,no,3912.0,no,yes,cellular,29,jan,265.0,1.0,0,unknown,0
31.0,unemployed,single,secondary,no,8301.0,no,no,cellular,20,oct,168.0,1.0,1,failure,0
37.0,blue-collar,married,secondary,no,510.0,yes,no,cellular,13,may,153.0,1.0,3,failure,0
73.0,retired,single,tertiary,no,1289.0,no,no,telephone,2,nov,162.0,5.0,2,failure,0
32.0,blue-collar,single,tertiary,no,699.0,no,no,cellular,9,feb,135.0,1.0,1,success,1
45.0,housemaid,married,primary,no,200.0,yes,no,cellular,21,jul,110.0,1.0,0,unknown,0
46.0,entrepreneur,single,tertiary,no,1243.0,yes,no,cellular,18,nov,70.0,1.0,0,unknown,0
54.0,blue-collar,married,secondary,no,2054.0,yes,no,cellular,25,aug,158.0,4.0,0,unknown,0
48.0,technician,divorced,secondary,no,74.0,no,no,unknown,5,may,141.0,1.0,0,unknown,0
57.0,blue-collar,married,secondary,no,279.0,no,no,cellular,8,jul,345.0,5.0,0,unknown,0
35.0,blue-collar,single,secondary,no,5894.0,yes,no,unknown,27,may,146.0,3.0,0,unknown,0
27.0,services,single,tertiary,no,734.0,yes,yes,unknown,27,may,968.0,1.0,0,unknown,0
30.0,blue-collar,single,tertiary,no,3448.0,yes,no,cellular,28,apr,84.0,2.0,0,unknown,0
43.0,technician,single,tertiary,no,27734.0,yes,no,unknown,3,jun,176.0,7.0,0,unknown,0
31.0,management,married,tertiary,no,95.0,no,no,cellular,17,apr,140.0,1.0,1,failure,0
46.0,technician,married,tertiary,no,965.0,no,no,cellular,7,aug,207.0,4.0,0,unknown,0
32.0,management,single,tertiary,no,-5.0,yes,no,unknown,5,may,543.0,1.0,0,unknown,0
40.43921619182674,management,married,tertiary,no,296.0,no,no,cellular,16,jul,94.0,2.0,0,unknown,0
29.0,technician,married,tertiary,no,42.0,no,no,cellular,22,aug,144.0,5.0,0,unknown,0
33.0,services,married,unknown,no,748.0,no,no,unknown,27,jun,45.0,1.0,0,unknown,0
40.0,blue-collar,single,primary,no,1584.0,yes,no,cellular,15,may,382.0,1.0,0,unknown,0
38.0,housemaid,married,secondary,no,168.0,yes,no,cellular,21,jul,230.0,3.0,0,unknown,0
31.0,technician,single,secondary,no,1569.0,yes,yes,unknown,23,may,205.0,3.0,0,unknown,0
29.0,blue-collar,married,secondary,no,654.0,yes,no,cellular,17,apr,108.0,3.0,1,failure,0
39.0,technician,married,secondary,no,1313.0,yes,no,cellular,28,aug,64.0,4.0,0,unknown,0
30.0,blue-collar,married,secondary,no,-613.0,yes,no,unknown,2,jun,120.0,2.0,0,unknown,0
49.0,blue-collar,married,primary,no,326.0,no,no,cellular,28,aug,158.0,10.0,0,unknown,0
40.0,management,married,tertiary,no,2984.0,no,no,cellular,14,aug,79.0,2.0,0,unknown,0
21.0,student,single,primary,no,280.0,no,no,unknown,24,aug,3.0,1.0,0,unknown,0
28.0,blue-collar,divorced,primary,no,49.0,yes,no,cellular,18,may,135.0,1.0,0,unknown,0
37.0,management,married,tertiary,no,852.0,yes,yes,unknown,21,may,968.0,2.0,0,unknown,1
32.0,management,divorced,tertiary,no,-630.0,yes,yes,cellular,12,may,172.0,2.0,1,failure,0
40.0,housemaid,married,tertiary,no,1435.0,yes,no,telephone,21,jul,80.0,11.0,0,unknown,0
58.0,technician,married,secondary,no,2035.0,no,no,cellular,20,nov,203.0,2.0,0,unknown,0
46.0,blue-collar,single,secondary,no,8981.0,yes,no,cellular,13,apr,468.0,2.0,1,failure,0
40.43921619182674,technician,divorced,secondary,no,7.0,no,no,cellular,28,aug,90.0,3.0,0,unknown,0
55.0,technician,married,tertiary,no,4651.0,no,no,cellular,31,jul,136.0,6.0,0,unknown,0
30.0,services,married,secondary,no,502.0,yes,no,unknown,6,jun,12.0,18.0,0,unknown,0
45.0,blue-collar,married,secondary,no,828.0,yes,no,unknown,15,may,305.0,5.0,0,unknown,0
38.0,services,divorced,secondary,no,205.0,yes,no,cellular,12,may,284.0,2.0,3,other,0
32.0,technician,married,tertiary,no,228.0,yes,no,cellular,17,jul,183.0,2.0,0,unknown,0
28.0,blue-collar,married,secondary,no,7.0,yes,no,cellular,8,may,114.0,2.0,1,failure,0
37.0,unemployed,single,tertiary,no,952.0,yes,no,cellular,22,may,153.0,1.0,2,other,0
43.0,management,married,tertiary,yes,547.0,no,no,cellular,21,aug,94.0,8.0,0,unknown,0
55.0,retired,married,secondary,no,162.0,no,no,cellular,28,aug,167.0,1.0,0,unknown,0
56.0,retired,married,tertiary,no,537.0,no,no,cellular,18,nov,63.0,2.0,0,unknown,0
28.0,technician,single,secondary,no,3263.0,no,yes,cellular,31,jul,67.0,13.0,0,unknown,0
26.0,technician,single,tertiary,no,-2.0,yes,no,cellular,12,aug,154.0,1.0,3,success,0
32.0,technician,married,secondary,no,-5.0,no,no,cellular,5,aug,106.0,2.0,0,unknown,0
48.0,services,married,secondary,no,30.0,no,no,cellular,12,aug,135.0,4.0,0,unknown,0
43.0,admin.,married,secondary,no,14.0,no,yes,unknown,30,may,814.0,5.0,0,unknown,0
45.0,blue-collar,married,secondary,no,4.0,yes,yes,unknown,29,may,260.0,1.0,0,unknown,0
50.0,services,single,primary,no,201.0,yes,no,cellular,22,jul,115.0,1.0,0,unknown,0
58.0,blue-collar,married,secondary,no,1821.0,yes,no,unknown,19,jun,29.0,3.0,0,unknown,0
37.0,management,single,unknown,no,601.0,no,no,cellular,2,feb,241.0,2.0,0,unknown,0
50.0,services,married,secondary,no,4300.0,yes,yes,cellular,8,may,130.0,1.0,6,failure,0
31.0,blue-collar,single,secondary,no,7.0,yes,no,cellular,4,feb,190.0,1.0,0,unknown,0
34.0,technician,married,tertiary,no,530.0,yes,no,cellular,15,may,242.0,2.0,0,unknown,0
42.0,management,divorced,tertiary,no,-3.0,no,no,cellular,17,nov,107.0,1.0,0,unknown,0
32.0,self-employed,single,tertiary,no,5459.0,no,no,cellular,2,nov,178.0,1.0,1,success,1
80.0,retired,divorced,secondary,no,629.0,no,no,telephone,8,feb,111.0,2.0,1,failure,0
44.0,blue-collar,married,primary,no,10553.0,yes,no,cellular,13,may,75.0,3.0,2,other,0
18.0,blue-collar,single,secondary,yes,-63.0,yes,yes,unknown,4,jun,97.0,1.0,0,unknown,0
51.0,technician,single,secondary,no,3.0,yes,no,unknown,20,may,490.0,2.0,0,unknown,0
42.0,management,married,secondary,no,407.0,yes,no,cellular,8,jul,186.0,1.0,2,success,0
27.0,technician,single,secondary,no,9640.0,no,yes,cellular,26,aug,118.0,10.0,0,unknown,0
34.0,blue-collar,single,tertiary,no,98.0,no,no,cellular,14,may,60.0,3.0,0,unknown,0
36.0,management,single,tertiary,no,7262.0,yes,no,telephone,13,may,37.0,1.0,1,failure,0
40.43921619182674,management,married,primary,no,95.0,no,no,unknown,20,jun,171.0,4.0,0,unknown,0
33.0,technician,married,secondary,no,-619.0,yes,yes,unknown,27,may,332.0,1.0,0,unknown,0
39.0,unemployed,single,secondary,no,136.0,yes,no,cellular,5,feb,128.0,2.0,0,unknown,0
57.0,admin.,divorced,secondary,no,282.0,yes,no,cellular,11,may,279.0,2.0,0,unknown,0
52.0,management,single,tertiary,no,3291.0,yes,no,cellular,25,jul,139.0,5.0,0,unknown,0
55.0,technician,married,secondary,no,-2.0,no,no,unknown,13,may,25.0,1.0,0,unknown,0
40.43921619182674,blue-collar,single,secondary,no,327.0,no,no,cellular,30,jan,30.0,4.0,0,unknown,0
51.0,admin.,married,secondary,no,1225.0,yes,yes,cellular,4,aug,228.0,1.0,0,unknown,0
35.0,technician,single,primary,no,745.0,yes,no,cellular,7,apr,1111.0,1.0,0,unknown,0
36.0,blue-collar,married,secondary,no,1546.0,no,no,cellular,31,jul,15.0,3.0,0,unknown,0
18.0,student,single,secondary,no,227.0,yes,no,unknown,21,may,121.0,2.0,0,unknown,0
38.0,technician,married,secondary,no,-474.0,yes,no,cellular,7,may,157.0,3.0,1,failure,0
39.0,unemployed,married,secondary,no,202.0,yes,no,unknown,20,may,352.0,2.0,0,unknown,0
74.0,retired,married,secondary,no,294.0,no,no,cellular,12,aug,342.0,1.0,2,success,1
28.0,management,single,tertiary,no,776.0,no,no,cellular,9,apr,112.0,6.0,0,unknown,0
57.0,technician,married,secondary,no,-2.0,yes,no,unknown,30,may,101.0,2.0,0,unknown,0
36.0,blue-collar,married,secondary,no,271.0,no,yes,cellular,25,jul,458.0,12.0,0,unknown,0
25.0,services,single,secondary,no,3026.0,yes,no,cellular,17,apr,197.0,1.0,0,unknown,0
58.0,entrepreneur,married,tertiary,no,-3.0,no,no,telephone,18,jun,406.0,15.0,0,unknown,0
58.0,services,divorced,primary,no,1369.0,no,no,unknown,9,jun,161.0,3.0,0,unknown,0
40.43921619182674,management,married,tertiary,no,242.0,no,no,cellular,6,feb,1185.0,3.0,0,unknown,0
55.0,admin.,divorced,secondary,no,-119.0,yes,no,unknown,27,may,224.0,1.0,0,unknown,0
58.0,retired,married,secondary,no,2123.0,no,no,cellular,18,mar,355.0,1.0,1,failure,0
31.0,self-employed,single,tertiary,no,1574.0,no,no,cellular,13,jul,163.0,1.0,4,success,1
29.0,management,married,tertiary,no,1235.0,no,no,cellular,4,aug,829.0,1.0,0,unknown,1
38.0,blue-collar,married,primary,no,517.0,no,yes,cellular,10,jul,155.0,1.0,0,unknown,0
26.0,technician,single,unknown,no,-1.0,yes,no,cellular,27,oct,95.0,1.0,1,failure,1
56.0,retired,married,secondary,no,398.0,yes,no,unknown,23,may,237.0,1.0,0,unknown,0
53.0,technician,married,primary,no,281.0,no,no,cellular,4,feb,190.0,1.0,9,failure,0
40.0,management,divorced,tertiary,no,2371.0,no,no,cellular,22,mar,160.0,2.0,4,success,1
26.0,technician,single,tertiary,no,0.0,yes,no,cellular,15,apr,215.0,2.0,0,unknown,0
67.0,retired,married,secondary,no,620.0,no,no,cellular,27,apr,163.0,2.0,1,failure,0
32.0,management,single,tertiary,no,177.0,yes,no,cellular,15,may,10.0,2.0,0,unknown,0
29.0,management,single,tertiary,no,1089.0,yes,no,unknown,29,may,117.0,2.0,0,unknown,0
56.0,admin.,married,secondary,no,4960.0,no,yes,cellular,17,nov,131.0,1.0,0,unknown,0
26.0,admin.,single,secondary,no,462.0,no,no,cellular,9,nov,215.0,2.0,3,success,1
35.0,entrepreneur,single,tertiary,no,-72.0,yes,yes,unknown,15,may,184.0,4.0,0,unknown,0
38.0,blue-collar,divorced,secondary,no,-351.0,no,yes,cellular,15,jul,17.0,19.0,0,unknown,0
41.0,blue-collar,married,secondary,no,172.0,yes,no,cellular,13,may,96.0,1.0,1,failure,0
33.0,technician,single,tertiary,no,6283.0,yes,no,unknown,3,jun,1343.0,4.0,0,unknown,1
47.0,technician,married,tertiary,no,2155.0,no,no,unknown,20,jun,193.0,3.0,0,unknown,0
56.0,self-employed,married,tertiary,no,10361.0,no,no,unknown,6,jun,50.0,1.0,0,unknown,0
42.0,technician,married,secondary,no,530.0,no,no,unknown,5,jun,82.0,1.0,0,unknown,0
59.0,entrepreneur,married,tertiary,no,4.0,no,yes,cellular,30,jan,542.0,1.0,2,other,0
40.43921619182674,housemaid,single,tertiary,no,18.0,no,no,cellular,3,dec,285.0,1.0,1,success,1
40.0,blue-collar,married,secondary,no,-218.0,yes,no,unknown,27,may,501.0,2.0,0,unknown,0
35.0,admin.,single,tertiary,no,2618.0,no,no,cellular,19,nov,659.0,1.0,5,failure,0
47.0,blue-collar,married,primary,no,649.0,no,no,cellular,14,aug,43.0,4.0,0,unknown,0
49.0,management,single,tertiary,no,0.0,no,no,cellular,22,aug,187.0,4.0,0,unknown,0
26.0,blue-collar,single,primary,no,150.0,yes,no,cellular,20,apr,56.0,2.0,2,failure,0
34.0,blue-collar,married,secondary,no,949.0,yes,yes,cellular,20,apr,230.0,4.0,0,unknown,0
31.0,technician,single,secondary,no,7568.0,no,no,cellular,14,may,292.0,1.0,2,failure,0
27.0,blue-collar,single,secondary,no,6011.0,yes,no,unknown,3,jun,609.0,1.0,0,unknown,0
51.0,blue-collar,married,secondary,no,1402.0,yes,no,cellular,11,may,169.0,1.0,0,unknown,0
41.0,management,married,tertiary,no,63.0,yes,no,unknown,6,may,517.0,2.0,0,unknown,0
22.0,admin.,single,tertiary,no,1142.0,yes,no,unknown,23,may,228.0,1.0,0,unknown,0
53.0,management,married,tertiary,no,1431.4808641647646,no,no,telephone,18,aug,201.0,1.0,0,unknown,0
38.0,services,divorced,secondary,no,5871.0,no,no,cellular,17,apr,262.0,1.0,2,failure,0
57.0,management,married,tertiary,no,-19.0,yes,no,unknown,28,may,482.0,1.0,0,unknown,0
55.0,housemaid,married,primary,no,164.0,yes,no,cellular,22,jul,110.0,2.0,0,unknown,0
56.0,admin.,divorced,secondary,no,-441.0,yes,yes,cellular,10,jul,144.0,1.0,0,unknown,0
28.0,unemployed,married,secondary,no,377.0,no,yes,unknown,12,may,167.0,2.0,0,unknown,0
34.0,services,single,primary,no,785.0,no,no,cellular,8,jul,201.0,1.0,0,unknown,0
67.0,retired,married,secondary,no,1447.0,no,no,telephone,21,dec,2076.0,2.0,1,success,1
48.0,management,married,tertiary,no,87.0,yes,no,unknown,6,may,236.0,2.0,0,unknown,0
49.0,services,married,primary,no,1492.0,yes,no,telephone,29,jan,269.0,2.0,2,failure,0
56.0,self-employed,married,tertiary,yes,1.0,no,no,cellular,19,nov,104.0,1.0,0,unknown,0
53.0,services,married,secondary,no,430.0,no,no,cellular,5,aug,515.0,2.0,0,unknown,0
31.0,management,single,tertiary,no,-213.0,yes,yes,cellular,18,aug,127.0,4.0,0,unknown,0
47.0,services,married,secondary,no,269.0,yes,no,unknown,16,may,114.0,4.0,0,unknown,0
48.0,admin.,divorced,secondary,no,188.0,yes,no,cellular,13,apr,425.0,1.0,0,unknown,0
39.0,blue-collar,married,unknown,no,485.0,yes,no,unknown,20,may,113.0,8.0,0,unknown,0
41.0,blue-collar,married,unknown,no,241.0,yes,no,cellular,16,apr,843.0,1.0,0,unknown,0
43.0,blue-collar,single,secondary,no,94.0,no,yes,cellular,21,jul,112.0,6.0,0,unknown,0
52.0,services,married,secondary,no,1582.0,no,yes,cellular,12,aug,151.0,2.0,0,unknown,0
37.0,management,single,tertiary,no,559.0,no,no,cellular,28,aug,48.0,8.0,0,unknown,0
24.0,blue-collar,single,secondary,no,72.0,yes,no,unknown,16,may,236.0,2.0,0,unknown,0
38.0,unemployed,married,secondary,no,3.0,yes,no,unknown,3,jun,55.0,1.0,0,unknown,0
46.0,self-employed,married,tertiary,no,-1.0,yes,no,cellular,17,nov,121.0,1.0,0,unknown,0
42.0,entrepreneur,married,primary,no,3.0,yes,yes,cellular,18,nov,318.0,1.0,0,unknown,0
36.0,management,single,tertiary,no,72.0,yes,yes,cellular,21,nov,11.0,7.0,0,unknown,0
49.0,management,married,tertiary,no,292.0,no,no,cellular,21,aug,132.0,3.0,0,unknown,0
54.0,services,married,secondary,no,0.0,yes,no,unknown,20,may,380.0,5.0,0,unknown,0
38.0,admin.,married,primary,no,0.0,yes,yes,telephone,25,jul,165.0,5.0,0,unknown,0
53.0,admin.,single,unknown,no,2222.0,no,no,cellular,24,feb,247.0,2.0,0,unknown,1
30.0,services,married,secondary,no,3446.0,yes,no,telephone,21,oct,136.0,1.0,4,failure,1
38.0,blue-collar,married,primary,no,1431.4808641647646,yes,no,unknown,14,may,248.0,1.0,0,unknown,0
34.0,management,married,tertiary,no,-7.0,no,no,cellular,8,aug,129.0,2.0,0,unknown,0
35.0,technician,divorced,secondary,no,2772.0,yes,no,cellular,7,may,618.0,1.0,0,unknown,0
38.0,blue-collar,single,secondary,no,112.0,yes,no,unknown,9,may,210.0,2.0,0,unknown,0
28.0,management,single,tertiary,no,465.0,no,no,cellular,28,jan,64.0,1.0,0,unknown,0
36.0,technician,married,secondary,no,24.0,yes,no,cellular,13,aug,154.0,1.0,2,failure,0
53.0,retired,married,secondary,no,307.0,yes,no,cellular,20,apr,220.0,1.0,2,failure,0
42.0,management,divorced,tertiary,no,1748.0,yes,no,unknown,12,may,237.0,2.0,0,unknown,0
45.0,self-employed,married,tertiary,no,12.0,yes,yes,cellular,18,nov,215.0,1.0,0,unknown,0
38.0,blue-collar,married,secondary,no,1431.4808641647646,yes,yes,cellular,31,jul,348.0,1.0,0,unknown,0
42.0,technician,divorced,secondary,no,-2.0,no,no,unknown,14,may,352.0,1.0,0,unknown,0
49.0,services,divorced,secondary,no,1159.0,no,no,cellular,5,feb,152.0,1.0,0,unknown,0
43.0,blue-collar,married,secondary,no,1333.0,yes,no,cellular,20,apr,253.0,5.0,0,unknown,0
45.0,services,single,secondary,no,534.0,yes,no,unknown,9,jun,227.0,2.0,0,unknown,0
29.0,blue-collar,married,primary,no,1276.0,yes,no,unknown,28,may,642.0,2.0,0,unknown,0
40.0,self-employed,married,primary,no,336.0,no,no,unknown,6,jun,43.0,3.0,0,unknown,0
53.0,management,married,tertiary,no,1387.0,no,no,cellular,18,nov,140.0,1.0,0,unknown,0
35.0,blue-collar,married,primary,no,239.0,yes,no,unknown,27,may,0.0,13.0,0,unknown,0
32.0,technician,married,tertiary,no,357.0,no,no,cellular,29,aug,107.0,9.0,0,unknown,0
70.0,retired,divorced,secondary,no,3107.0,no,no,telephone,7,oct,84.0,1.0,0,unknown,0
34.0,entrepreneur,married,secondary,no,676.0,yes,yes,cellular,21,nov,29.0,11.0,1,other,0
39.0,admin.,married,secondary,no,-728.0,yes,no,cellular,11,jul,327.0,1.0,0,unknown,0
44.0,blue-collar,married,secondary,no,70.0,yes,no,cellular,12,may,204.0,1.0,3,failure,0
50.0,management,married,primary,no,607.0,no,no,cellular,5,mar,82.0,6.0,0,unknown,0
35.0,blue-collar,married,secondary,no,722.0,yes,no,cellular,28,jul,88.0,3.0,0,unknown,0
41.0,blue-collar,married,secondary,no,3168.0,yes,no,cellular,8,apr,753.0,2.0,0,unknown,0
52.0,technician,married,secondary,no,235.0,no,no,cellular,17,nov,247.0,1.0,0,unknown,1
56.0,blue-collar,married,unknown,no,4719.0,yes,no,unknown,18,jun,104.0,2.0,0,unknown,0
40.0,admin.,married,secondary,no,-359.0,yes,no,unknown,20,may,162.0,2.0,0,unknown,0
33.0,self-employed,married,tertiary,no,2020.0,no,no,cellular,29,jul,230.0,18.0,0,unknown,0
50.0,admin.,married,secondary,no,258.0,no,no,cellular,29,aug,169.0,2.0,0,unknown,0
25.0,services,single,secondary,no,-87.0,no,yes,cellular,8,jul,225.0,1.0,0,unknown,0
57.0,blue-collar,married,primary,no,282.0,no,yes,cellular,9,jul,118.0,1.0,0,unknown,0
22.0,student,single,unknown,no,329.0,no,no,cellular,19,apr,237.0,3.0,2,failure,0
36.0,management,married,tertiary,no,10.0,yes,yes,unknown,15,may,130.0,1.0,0,unknown,0
26.0,management,single,tertiary,no,103.0,yes,no,unknown,4,jun,765.0,2.0,0,unknown,1
30.0,self-employed,married,secondary,no,-4.0,yes,no,unknown,6,may,41.0,5.0,0,unknown,0
53.0,management,married,unknown,no,355.0,no,yes,cellular,25,jul,158.0,2.0,0,unknown,0
33.0,management,single,tertiary,no,64.0,yes,no,cellular,18,may,191.0,1.0,5,failure,0
34.0,technician,single,secondary,no,540.0,yes,no,cellular,27,aug,386.0,2.0,1,failure,1
28.0,blue-collar,married,tertiary,no,900.0,yes,no,telephone,28,jul,305.0,2.0,0,unknown,0
53.0,services,married,secondary,no,-3.0,no,no,cellular,8,jul,106.0,1.0,0,unknown,0
37.0,technician,married,tertiary,no,378.0,no,no,cellular,16,sep,180.0,1.0,0,unknown,1
48.0,technician,married,tertiary,no,3116.0,no,no,cellular,20,nov,48.0,2.0,1,failure,0
56.0,blue-collar,married,primary,no,664.0,yes,no,cellular,6,may,225.0,1.0,0,unknown,0
34.0,unemployed,married,secondary,no,1037.0,no,no,unknown,20,jun,288.0,3.0,0,unknown,0
28.0,management,married,tertiary,no,10643.0,no,no,cellular,18,aug,75.0,2.0,0,unknown,0
44.0,blue-collar,married,primary,no,255.0,no,no,cellular,22,aug,95.0,2.0,0,unknown,0
32.0,technician,single,secondary,no,-197.0,yes,no,cellular,18,may,63.0,2.0,0,unknown,0
31.0,blue-collar,married,secondary,no,170.0,yes,no,unknown,2,jun,224.0,4.0,0,unknown,0
31.0,admin.,divorced,secondary,no,3.0,no,no,cellular,8,jul,43.0,3.0,0,unknown,0
33.0,self-employed,married,secondary,no,184.0,yes,yes,cellular,4,may,1037.0,3.0,2,success,1
28.0,admin.,married,secondary,no,-151.0,yes,no,cellular,6,may,160.0,1.0,1,failure,0
31.0,blue-collar,married,secondary,no,-1.0,yes,no,unknown,9,may,146.0,2.0,0,unknown,0
39.0,admin.,married,secondary,no,1.0,no,no,telephone,17,nov,594.0,2.0,8,other,0
37.0,blue-collar,married,secondary,no,-452.0,yes,no,cellular,15,may,175.0,1.0,0,unknown,0
45.0,management,married,tertiary,no,106.0,yes,no,cellular,16,apr,103.0,2.0,1,failure,0
31.0,technician,single,tertiary,no,-240.0,yes,no,unknown,28,may,150.0,1.0,0,unknown,0
46.0,services,married,secondary,no,3550.0,no,no,cellular,4,aug,46.0,1.0,0,unknown,0
27.0,technician,single,secondary,no,1278.0,yes,no,unknown,20,jun,13.0,9.0,0,unknown,0
27.0,management,single,tertiary,no,575.0,yes,no,telephone,8,nov,335.0,1.0,0,unknown,1
35.0,blue-collar,single,secondary,no,-1.0,yes,no,cellular,11,may,374.0,1.0,1,failure,0
45.0,services,single,secondary,yes,-469.0,yes,no,cellular,11,may,398.0,2.0,11,failure,0
51.0,technician,married,primary,no,1877.0,yes,no,unknown,14,may,272.0,1.0,0,unknown,0
37.0,management,married,primary,no,-324.0,yes,yes,cellular,20,nov,524.0,2.0,0,unknown,0
45.0,services,single,unknown,no,1.0,no,no,unknown,5,may,73.0,1.0,0,unknown,0
30.0,management,single,tertiary,no,1444.0,no,no,cellular,26,apr,327.0,2.0,2,success,1
40.43921619182674,management,single,tertiary,no,3985.0,yes,no,cellular,15,apr,378.0,1.0,1,failure,0
53.0,admin.,married,secondary,no,348.0,no,no,cellular,11,aug,210.0,2.0,0,unknown,0
47.0,management,married,tertiary,no,4696.0,no,yes,cellular,9,jul,158.0,2.0,0,unknown,0
52.0,unknown,married,unknown,no,1531.0,no,no,cellular,4,aug,154.0,1.0,0,unknown,0
43.0,entrepreneur,married,primary,no,3.0,no,no,cellular,2,feb,54.0,1.0,0,unknown,0
34.0,self-employed,married,tertiary,no,2424.0,no,no,cellular,12,jul,212.0,3.0,7,other,1
47.0,management,married,tertiary,no,223.0,yes,no,cellular,15,feb,101.0,4.0,6,success,1
39.0,services,married,secondary,no,572.0,yes,no,unknown,15,may,72.0,3.0,0,unknown,0
31.0,admin.,married,primary,no,497.0,no,no,cellular,17,apr,82.0,3.0,0,unknown,0
40.0,services,married,secondary,no,145.0,yes,yes,cellular,15,may,654.0,4.0,1,failure,1
49.0,blue-collar,married,primary,no,603.0,no,no,cellular,5,aug,104.0,1.0,0,unknown,0
34.0,services,married,secondary,no,28.0,no,yes,cellular,8,jul,735.0,5.0,0,unknown,1
32.0,entrepreneur,single,tertiary,no,715.0,yes,no,cellular,21,nov,120.0,3.0,4,failure,0
50.0,technician,married,secondary,no,333.0,yes,no,cellular,20,aug,667.0,4.0,0,unknown,0
44.0,services,married,secondary,no,2382.0,yes,no,telephone,12,may,233.0,3.0,1,other,0
40.43921619182674,admin.,single,secondary,no,89.0,no,no,cellular,18,jul,168.0,3.0,0,unknown,0
